model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
levit_conv_256.fb_dist_in1k,224,95.030,4.970,98.870,1.130,18.89,0.900,bicubic
fbnetv3_g.ra2_in1k,240,95.030,4.970,98.800,1.200,16.62,0.950,bilinear
vit_base_patch32_224.augreg_in21k_ft_in1k,224,95.010,4.990,99.020,0.980,88.22,0.900,bicubic
resnet50d.ra2_in1k,288,95.010,4.990,98.970,1.030,25.58,0.950,bicubic
tf_efficientnet_b3.aa_in1k,300,95.010,4.990,98.910,1.090,12.23,0.904,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,320,95.000,5.000,98.900,1.100,9.72,1.000,bicubic
coat_mini.in1k,224,95.000,5.000,98.780,1.220,10.34,0.900,bicubic
deit3_small_patch16_224.fb_in1k,224,95.000,5.000,98.460,1.540,22.06,0.900,bicubic
tresnet_m.miil_in1k_448,448,94.980,5.020,98.980,1.020,31.39,0.875,bilinear
efficientnetv2_rw_t.ra2_in1k,224,94.980,5.020,98.750,1.250,13.65,1.000,bicubic
rexnet_200.nav_in1k,224,94.970,5.030,98.990,1.010,16.37,0.875,bicubic
resnetv2_50d_evos.ah_in1k,224,94.970,5.030,98.750,1.250,25.59,0.950,bicubic
resnest50d_4s2x40d.in1k,224,94.960,5.040,99.070,0.930,30.42,0.875,bicubic
hgnet_tiny.paddle_in1k,288,94.960,5.040,99.060,0.940,14.74,1.000,bicubic
vit_base_patch16_384.augreg_in1k,384,94.960,5.040,98.910,1.090,86.86,1.000,bicubic
eva02_tiny_patch14_336.mim_in22k_ft_in1k,336,94.960,5.040,98.870,1.130,5.76,1.000,bicubic
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,256,94.960,5.040,98.820,1.180,8.46,0.950,bicubic
resnet50.d_in1k,288,94.960,5.040,98.820,1.180,25.56,1.000,bicubic
mobilenet_edgetpu_v2_m,256,94.960,5.040,98.810,1.190,8.46,0.950,bicubic
edgenext_small.usi_in1k,256,94.950,5.050,98.960,1.040,5.59,0.950,bicubic
resnet152.a2_in1k,224,94.950,5.050,98.570,1.430,60.19,0.950,bicubic
seresnext101_64x4d.gluon_in1k,224,94.940,5.060,98.800,1.200,88.23,0.875,bicubic
senet154.gluon_in1k,224,94.930,5.070,98.770,1.230,115.09,0.875,bicubic
convnext_nano.d1h_in1k,224,94.930,5.070,98.670,1.330,15.59,0.950,bicubic
gcresnet33ts.ra2_in1k,288,94.920,5.080,98.880,1.120,19.88,1.000,bicubic
seresnext101_32x4d.gluon_in1k,224,94.920,5.080,98.780,1.220,48.96,0.875,bicubic
tf_efficientnet_lite4.in1k,380,94.890,5.110,99.020,0.980,13.01,0.920,bilinear
repvit_m1_1.dist_450e_in1k,224,94.890,5.110,98.920,1.080,8.80,0.950,bicubic
ese_vovnet39b.ra_in1k,288,94.890,5.110,98.910,1.090,24.57,0.950,bicubic
fastvit_sa12.apple_in1k,256,94.890,5.110,98.860,1.140,11.58,0.900,bicubic
resnet50.c2_in1k,288,94.890,5.110,98.810,1.190,25.56,1.000,bicubic
resmlp_36_224.fb_distilled_in1k,224,94.880,5.120,98.870,1.130,44.69,0.875,bicubic
wide_resnet50_2.tv2_in1k,224,94.870,5.130,98.960,1.040,68.88,0.965,bilinear
cs3sedarknet_l.c2ns_in1k,256,94.870,5.130,98.900,1.100,21.91,0.887,bicubic
mobilevitv2_175.cvnets_in1k,256,94.870,5.130,98.870,1.130,14.25,0.888,bicubic
mobilenetv4_conv_blur_medium.e500_r224_in1k,256,94.870,5.130,98.810,1.190,9.72,1.000,bicubic
fastvit_s12.apple_dist_in1k,256,94.870,5.130,98.770,1.230,9.47,0.900,bicubic
convnext_tiny.fb_in22k_ft_in1k,288,94.870,5.130,98.550,1.450,28.59,1.000,bicubic
gcresnext50ts.ch_in1k,288,94.860,5.140,98.850,1.150,15.67,1.000,bicubic
seresnet33ts.ra2_in1k,256,94.860,5.140,98.810,1.190,19.78,0.900,bicubic
resnet50.b1k_in1k,288,94.860,5.140,98.800,1.200,25.56,1.000,bicubic
gcresnet50t.ra2_in1k,256,94.860,5.140,98.790,1.210,25.90,0.900,bicubic
mobilevitv2_200.cvnets_in1k,256,94.860,5.140,98.720,1.280,18.45,0.888,bicubic
mobilenetv4_hybrid_medium.e500_r224_in1k,224,94.860,5.140,98.680,1.320,11.07,0.950,bicubic
crossvit_small_240.in1k,240,94.850,5.150,99.020,0.980,26.86,0.875,bicubic
resnext50_32x4d.fb_ssl_yfcc100m_ft_in1k,224,94.850,5.150,98.880,1.120,25.03,0.875,bilinear
res2net101d.in1k,224,94.840,5.160,98.780,1.220,45.23,0.875,bilinear
efficientnet_b1.ra4_e3600_r240_in1k,240,94.840,5.160,98.710,1.290,7.79,0.900,bicubic
resnext50_32x4d.a1_in1k,288,94.840,5.160,98.620,1.380,25.03,1.000,bicubic
lambda_resnet50ts.a1h_in1k,256,94.840,5.160,98.470,1.530,21.54,0.950,bicubic
ecaresnet50t.ra2_in1k,256,94.830,5.170,98.910,1.090,25.57,0.875,bicubic
resnest50d.in1k,224,94.830,5.170,98.870,1.130,27.48,0.875,bilinear
resnetv2_50.a1h_in1k,288,94.830,5.170,98.870,1.130,25.55,1.000,bicubic
cspresnext50.ra_in1k,256,94.830,5.170,98.730,1.270,20.57,0.887,bilinear
resnet152d.gluon_in1k,224,94.820,5.180,98.760,1.240,60.21,0.875,bicubic
resnet50.a1_in1k,288,94.800,5.200,98.750,1.250,25.56,1.000,bicubic
vit_wee_patch16_reg1_gap_256.sbb_in1k,256,94.790,5.210,98.940,1.060,13.42,0.950,bicubic
resnet50.c1_in1k,288,94.790,5.210,98.920,1.080,25.56,1.000,bicubic
sehalonet33ts.ra2_in1k,256,94.790,5.210,98.570,1.430,13.69,0.940,bicubic
resnet50.a1h_in1k,224,94.770,5.230,98.680,1.320,25.56,1.000,bicubic
resnest50d_1s4x24d.in1k,224,94.760,5.240,98.980,1.020,25.68,0.875,bicubic
repvit_m1_1.dist_300e_in1k,224,94.760,5.240,98.930,1.070,8.80,0.950,bicubic
mobilenetv4_conv_medium.e500_r224_in1k,256,94.760,5.240,98.860,1.140,9.72,1.000,bicubic
ecaresnetlight.miil_in1k,224,94.760,5.240,98.800,1.200,30.16,0.875,bicubic
convnext_pico.d1_in1k,288,94.750,5.250,98.700,1.300,9.05,0.950,bicubic
resnetv2_50d_gn.ah_in1k,224,94.750,5.250,98.680,1.320,25.57,0.950,bicubic
repvit_m2.dist_in1k,224,94.750,5.250,98.670,1.330,8.80,0.950,bicubic
resnet50d.a1_in1k,288,94.750,5.250,98.470,1.530,25.58,1.000,bicubic
resnet101s.gluon_in1k,224,94.740,5.260,98.820,1.180,44.67,0.875,bicubic
haloregnetz_b.ra3_in1k,224,94.740,5.260,98.680,1.320,11.68,0.940,bicubic
convnext_nano_ols.d1h_in1k,224,94.740,5.260,98.620,1.380,15.65,0.950,bicubic
resnet152.a3_in1k,224,94.720,5.280,98.690,1.310,60.19,0.950,bicubic
deit_small_distilled_patch16_224.fb_in1k,224,94.710,5.290,99.020,0.980,22.44,0.900,bicubic
resnet50.b2k_in1k,288,94.710,5.290,98.820,1.180,25.56,1.000,bicubic
resnext50_32x4d.ra_in1k,288,94.700,5.300,98.760,1.240,25.03,0.950,bicubic
resnetrs101.tf_in1k,192,94.700,5.300,98.710,1.290,63.62,0.940,bicubic
resnet101.a2_in1k,224,94.700,5.300,98.640,1.360,44.55,0.950,bicubic
maxvit_rmlp_pico_rw_256.sw_in1k,256,94.690,5.310,98.800,1.200,7.52,0.950,bicubic
xcit_tiny_12_p8_224.fb_in1k,224,94.680,5.320,98.840,1.160,6.71,1.000,bicubic
edgenext_small_rw.sw_in1k,320,94.680,5.320,98.820,1.180,7.83,1.000,bicubic
seresnet50.a2_in1k,288,94.680,5.320,98.780,1.220,28.09,1.000,bicubic
ecaresnet50t.a1_in1k,224,94.680,5.320,98.580,1.420,25.57,0.950,bicubic
cspdarknet53.ra_in1k,256,94.670,5.330,98.800,1.200,27.64,0.887,bilinear
seresnet50.a1_in1k,288,94.670,5.330,98.720,1.280,28.09,1.000,bicubic
resnext101_64x4d.gluon_in1k,224,94.670,5.330,98.650,1.350,83.46,0.875,bicubic
regnetx_032.tv2_in1k,224,94.660,5.340,98.840,1.160,15.30,0.965,bicubic
cs3darknet_focus_l.c2ns_in1k,256,94.660,5.340,98.810,1.190,21.15,0.887,bicubic
resnet50.tv2_in1k,224,94.660,5.340,98.780,1.220,25.56,0.965,bilinear
pit_s_224.in1k,224,94.660,5.340,98.720,1.280,23.46,0.900,bicubic
eca_resnet33ts.ra2_in1k,288,94.650,5.350,98.890,1.110,19.68,1.000,bicubic
gernet_m.idstcv_in1k,224,94.650,5.350,98.860,1.140,21.14,0.875,bilinear
poolformerv2_s24.sail_in1k,224,94.650,5.350,98.830,1.170,21.34,1.000,bicubic
resnet50.a2_in1k,288,94.650,5.350,98.660,1.340,25.56,1.000,bicubic
resmlp_big_24_224.fb_in1k,224,94.650,5.350,98.510,1.490,129.14,0.875,bicubic
sebotnet33ts_256.a1h_in1k,256,94.650,5.350,98.490,1.510,13.70,0.940,bicubic
vit_pwee_patch16_reg1_gap_256.sbb_in1k,256,94.640,5.360,98.780,1.220,15.25,0.950,bicubic
convnext_pico_ols.d1_in1k,288,94.640,5.360,98.770,1.230,9.06,1.000,bicubic
tf_efficientnet_b3.in1k,300,94.640,5.360,98.770,1.230,12.23,0.904,bicubic
ecaresnet50d.miil_in1k,224,94.630,5.370,98.880,1.120,25.58,0.875,bicubic
resnet50d.ra4_e3600_r224_in1k,224,94.630,5.370,98.700,1.300,25.58,0.950,bicubic
resnetaa50.a1h_in1k,224,94.630,5.370,98.580,1.420,25.56,0.950,bicubic
darknet53.c2ns_in1k,288,94.620,5.380,98.900,1.100,41.61,1.000,bicubic
nf_resnet50.ra2_in1k,288,94.620,5.380,98.810,1.190,25.56,0.940,bicubic
fastvit_t12.apple_dist_in1k,256,94.620,5.380,98.800,1.200,7.55,0.900,bicubic
resnext50_32x4d.tv2_in1k,224,94.620,5.380,98.780,1.220,25.03,0.965,bilinear
efficientnet_b3_pruned.in1k,300,94.620,5.380,98.750,1.250,9.86,0.904,bicubic
efficientnet_b2.ra_in1k,288,94.620,5.380,98.710,1.290,9.11,1.000,bicubic
tresnet_m.miil_in1k,224,94.620,5.380,98.560,1.440,31.39,0.875,bilinear
regnety_320.pycls_in1k,224,94.590,5.410,98.850,1.150,145.05,0.875,bicubic
resnet50d.a2_in1k,288,94.590,5.410,98.670,1.330,25.58,1.000,bicubic
poolformer_s24.sail_in1k,224,94.580,5.420,98.900,1.100,21.39,0.900,bicubic
hgnetv2_b1.ssld_stage1_in22k_in1k,288,94.580,5.420,98.880,1.120,6.34,1.000,bicubic
regnety_016.tv2_in1k,224,94.580,5.420,98.840,1.160,11.20,0.965,bicubic
tf_efficientnetv2_b3.in1k,240,94.580,5.420,98.660,1.340,14.36,0.904,bicubic
hgnetv2_b1.ssld_stage2_ft_in1k,288,94.570,5.430,98.960,1.040,6.34,1.000,bicubic
inception_resnet_v2.tf_in1k,299,94.570,5.430,98.800,1.200,55.84,0.897,bicubic
seresnet50.ra2_in1k,224,94.570,5.430,98.760,1.240,28.09,0.875,bicubic
regnetz_b16.ra3_in1k,224,94.560,5.440,98.880,1.120,9.72,0.940,bicubic
resnext50_32x4d.a2_in1k,288,94.560,5.440,98.640,1.360,25.03,1.000,bicubic
cs3darknet_l.c2ns_in1k,256,94.550,5.450,98.910,1.090,21.16,0.887,bicubic
repvgg_b3.rvgg_in1k,224,94.550,5.450,98.780,1.220,123.09,0.875,bilinear
repvit_m1_0.dist_450e_in1k,224,94.540,5.460,98.880,1.120,7.30,0.950,bicubic
resnext50d_32x4d.bt_in1k,288,94.540,5.460,98.690,1.310,25.05,0.950,bicubic
resnext50_32x4d.a1h_in1k,224,94.540,5.460,98.600,1.400,25.03,0.950,bicubic
xcit_tiny_24_p16_224.fb_dist_in1k,224,94.530,5.470,98.800,1.200,12.12,1.000,bicubic
mobilevitv2_150.cvnets_in1k,256,94.530,5.470,98.720,1.280,10.59,0.888,bicubic
gcresnext50ts.ch_in1k,256,94.530,5.470,98.700,1.300,15.67,0.900,bicubic
resnext101_32x4d.gluon_in1k,224,94.530,5.470,98.630,1.370,44.18,0.875,bicubic
resnet101.a1_in1k,224,94.530,5.470,98.520,1.480,44.55,0.950,bicubic
repvgg_b3g4.rvgg_in1k,224,94.520,5.480,98.960,1.040,83.83,0.875,bilinear
regnety_120.pycls_in1k,224,94.520,5.480,98.820,1.180,51.82,0.875,bicubic
darknetaa53.c2ns_in1k,288,94.520,5.480,98.760,1.240,36.02,1.000,bilinear
resnet50.ram_in1k,288,94.520,5.480,98.670,1.330,25.56,0.950,bicubic
convmixer_768_32.in1k,224,94.500,5.500,98.850,1.150,21.11,0.960,bicubic
efficientformer_l1.snap_dist_in1k,224,94.500,5.500,98.820,1.180,12.29,0.950,bicubic
gcresnet33ts.ra2_in1k,256,94.500,5.500,98.780,1.220,19.88,0.900,bicubic
ecaresnet50t.a2_in1k,224,94.500,5.500,98.640,1.360,25.57,0.950,bicubic
tf_efficientnet_b2.ap_in1k,260,94.500,5.500,98.640,1.360,9.11,0.890,bicubic
resnet50.fb_ssl_yfcc100m_ft_in1k,224,94.490,5.510,98.920,1.080,25.56,0.875,bilinear
rexnet_150.nav_in1k,224,94.480,5.520,98.790,1.210,9.73,0.875,bicubic
efficientvit_b1.r288_in1k,288,94.480,5.520,98.550,1.450,9.10,1.000,bicubic
resnetblur50.bt_in1k,288,94.470,5.530,98.780,1.220,25.56,0.950,bicubic
wide_resnet101_2.tv2_in1k,176,94.470,5.530,98.680,1.320,126.89,0.875,bilinear
convnextv2_pico.fcmae_ft_in1k,224,94.460,5.540,98.620,1.380,9.07,0.875,bicubic
resmlp_24_224.fb_distilled_in1k,224,94.450,5.550,98.770,1.230,30.02,0.875,bicubic
resnetv2_50.a1h_in1k,224,94.450,5.550,98.710,1.290,25.55,0.950,bicubic
regnetx_320.pycls_in1k,224,94.440,5.560,98.730,1.270,107.81,0.875,bicubic
deit_small_patch16_224.fb_in1k,224,94.430,5.570,98.700,1.300,22.05,0.900,bicubic
tf_efficientnetv2_b2.in1k,260,94.430,5.570,98.590,1.410,10.10,0.890,bicubic
resnet50.a1_in1k,224,94.410,5.590,98.430,1.570,25.56,0.950,bicubic
tf_efficientnet_el.in1k,300,94.400,5.600,98.710,1.290,10.59,0.904,bicubic
ecaresnet50t.a3_in1k,224,94.400,5.600,98.670,1.330,25.57,0.950,bicubic
tf_efficientnet_b2.aa_in1k,260,94.400,5.600,98.600,1.400,9.11,0.890,bicubic
gcvit_xxtiny.in1k,224,94.380,5.620,98.890,1.110,12.00,0.875,bicubic
regnety_160.pycls_in1k,224,94.380,5.620,98.830,1.170,83.59,0.875,bicubic
efficientnet_el_pruned.in1k,300,94.380,5.620,98.750,1.250,10.59,0.904,bicubic
inception_v4.tf_in1k,299,94.380,5.620,98.560,1.440,42.68,0.875,bicubic
legacy_seresnext101_32x4d.in1k,224,94.370,5.630,98.640,1.360,48.96,0.875,bilinear
dpn107.mx_in1k,224,94.370,5.630,98.480,1.520,86.92,0.875,bicubic
seresnext50_32x4d.gluon_in1k,224,94.360,5.640,98.620,1.380,27.56,0.875,bicubic
repvit_m1_0.dist_300e_in1k,224,94.330,5.670,98.850,1.150,7.30,0.950,bicubic
resnet50_gn.a1h_in1k,224,94.330,5.670,98.700,1.300,25.56,0.940,bicubic
xception71.tf_in1k,299,94.330,5.670,98.640,1.360,42.34,0.903,bicubic
mobilenet_edgetpu_v2_m.ra4_e3600_r224_in1k,224,94.320,5.680,98.580,1.420,8.46,0.900,bicubic
darknet53.c2ns_in1k,256,94.310,5.690,98.860,1.140,41.61,0.887,bicubic
resnet50.bt_in1k,288,94.310,5.690,98.640,1.360,25.56,0.950,bicubic
mobilenetv4_conv_medium.e500_r256_in1k,256,94.300,5.700,98.780,1.220,9.72,0.950,bicubic
resnet50d.ra2_in1k,224,94.300,5.700,98.740,1.260,25.58,0.875,bicubic
ecaresnet26t.ra2_in1k,320,94.300,5.700,98.720,1.280,16.01,0.950,bicubic
mobilenet_edgetpu_v2_m,224,94.300,5.700,98.590,1.410,8.46,0.900,bicubic
res2net50d.in1k,224,94.300,5.700,98.530,1.470,25.72,0.875,bilinear
resnet50d.a1_in1k,224,94.300,5.700,98.360,1.640,25.58,0.950,bicubic
hgnet_tiny.paddle_in1k,224,94.290,5.710,98.800,1.200,14.74,0.965,bicubic
mobilenetv4_conv_blur_medium.e500_r224_in1k,224,94.290,5.710,98.750,1.250,9.72,0.950,bicubic
resnetrs50.tf_in1k,224,94.290,5.710,98.640,1.360,35.69,0.910,bicubic
dpn92.mx_in1k,224,94.280,5.720,98.750,1.250,37.67,0.875,bicubic
tiny_vit_5m_224.in1k,224,94.280,5.720,98.660,1.340,5.39,0.950,bicubic
resnet50.c2_in1k,224,94.280,5.720,98.540,1.460,25.56,0.950,bicubic
ecaresnet50d_pruned.miil_in1k,224,94.260,5.740,98.700,1.300,19.94,0.875,bicubic
skresnext50_32x4d.ra_in1k,224,94.260,5.740,98.470,1.530,27.48,0.875,bicubic
resnet101d.gluon_in1k,224,94.250,5.750,98.550,1.450,44.57,0.875,bicubic
cait_xxs36_224.fb_dist_in1k,224,94.240,5.760,98.710,1.290,17.30,1.000,bicubic
regnetx_120.pycls_in1k,224,94.240,5.760,98.650,1.350,46.11,0.875,bicubic
resnet50.ra_in1k,288,94.220,5.780,98.640,1.360,25.56,0.950,bicubic
resnext50d_32x4d.bt_in1k,224,94.220,5.780,98.600,1.400,25.05,0.875,bicubic
inception_resnet_v2.tf_ens_adv_in1k,299,94.220,5.780,98.590,1.410,55.84,0.897,bicubic
fastvit_s12.apple_in1k,256,94.220,5.780,98.570,1.430,9.47,0.900,bicubic
mobilenetv4_conv_medium.e500_r224_in1k,224,94.210,5.790,98.700,1.300,9.72,0.950,bicubic
eca_resnet33ts.ra2_in1k,256,94.200,5.800,98.770,1.230,19.68,0.900,bicubic
wide_resnet50_2.tv2_in1k,176,94.200,5.800,98.680,1.320,68.88,0.875,bilinear
resmlp_36_224.fb_in1k,224,94.200,5.800,98.660,1.340,44.69,0.875,bicubic
convnextv2_femto.fcmae_ft_in1k,288,94.200,5.800,98.640,1.360,5.23,0.950,bicubic
tf_efficientnet_lite3.in1k,300,94.200,5.800,98.640,1.360,8.20,0.904,bilinear
mixnet_xl.ra_in1k,224,94.200,5.800,98.340,1.660,11.90,0.875,bicubic
regnety_080.pycls_in1k,224,94.180,5.820,98.680,1.320,39.18,0.875,bicubic
levit_192.fb_dist_in1k,224,94.180,5.820,98.540,1.460,10.95,0.900,bicubic
levit_conv_192.fb_dist_in1k,224,94.180,5.820,98.540,1.460,10.95,0.900,bicubic
regnetx_016.tv2_in1k,224,94.170,5.830,98.740,1.260,9.19,0.965,bicubic
regnetx_160.pycls_in1k,224,94.160,5.840,98.740,1.260,54.28,0.875,bicubic
regnety_064.pycls_in1k,224,94.160,5.840,98.720,1.280,30.58,0.875,bicubic
resnet152c.gluon_in1k,224,94.160,5.840,98.630,1.370,60.21,0.875,bicubic
resnet33ts.ra2_in1k,288,94.160,5.840,98.610,1.390,19.68,1.000,bicubic
dpn98.mx_in1k,224,94.160,5.840,98.590,1.410,61.57,0.875,bicubic
gmlp_s16_224.ra3_in1k,224,94.160,5.840,98.500,1.500,19.42,0.875,bicubic
resnet152.gluon_in1k,224,94.160,5.840,98.460,1.540,60.19,0.875,bicubic
nf_resnet50.ra2_in1k,256,94.150,5.850,98.740,1.260,25.56,0.940,bicubic
vit_base_patch16_224.sam_in1k,224,94.150,5.850,98.690,1.310,86.57,0.900,bicubic
nf_regnet_b1.ra2_in1k,288,94.150,5.850,98.630,1.370,10.22,0.900,bicubic
efficientnet_b2_pruned.in1k,260,94.140,5.860,98.510,1.490,8.31,0.890,bicubic
tf_efficientnet_b2.in1k,260,94.130,5.870,98.450,1.550,9.11,0.890,bicubic
resnext50_32x4d.ra_in1k,224,94.110,5.890,98.330,1.670,25.03,0.875,bicubic
efficientformerv2_s1.snap_dist_in1k,224,94.100,5.900,98.680,1.320,6.19,0.950,bicubic
ese_vovnet39b.ra_in1k,224,94.100,5.900,98.670,1.330,24.57,0.875,bicubic
resnet50d.a2_in1k,224,94.100,5.900,98.480,1.520,25.58,0.950,bicubic
resnet152.tv2_in1k,176,94.090,5.910,98.540,1.460,60.19,0.875,bilinear
resnet50.b2k_in1k,224,94.090,5.910,98.450,1.550,25.56,0.950,bicubic
xcit_tiny_24_p16_224.fb_in1k,224,94.080,5.920,98.510,1.490,12.12,1.000,bicubic
resnext50_32x4d.a1_in1k,224,94.070,5.930,98.200,1.800,25.03,0.950,bicubic
convnext_pico.d1_in1k,224,94.060,5.940,98.490,1.510,9.05,0.875,bicubic
resnet50.d_in1k,224,94.060,5.940,98.430,1.570,25.56,0.950,bicubic
resnet101.a3_in1k,224,94.050,5.950,98.650,1.350,44.55,0.950,bicubic
coat_lite_mini.in1k,224,94.050,5.950,98.530,1.470,11.01,0.900,bicubic
eca_halonext26ts.c1_in1k,256,94.050,5.950,98.500,1.500,10.76,0.940,bicubic
halonet26t.a1h_in1k,256,94.050,5.950,98.470,1.530,12.48,0.950,bicubic
resnext50_32x4d.a2_in1k,224,94.050,5.950,98.240,1.760,25.03,0.950,bicubic
convnext_pico_ols.d1_in1k,224,94.040,5.960,98.540,1.460,9.06,0.950,bicubic
efficientvit_b1.r256_in1k,256,94.040,5.960,98.370,1.630,9.10,1.000,bicubic
dpn131.mx_in1k,224,94.030,5.970,98.710,1.290,79.25,0.875,bicubic
resnet50.c1_in1k,224,94.030,5.970,98.620,1.380,25.56,0.950,bicubic
resnet50.b1k_in1k,224,94.030,5.970,98.520,1.480,25.56,0.950,bicubic
seresnet50.a1_in1k,224,94.030,5.970,98.420,1.580,28.09,0.950,bicubic
hrnet_w64.ms_in1k,224,94.020,5.980,98.610,1.390,128.06,0.875,bilinear
resmlp_24_224.fb_in1k,224,94.020,5.980,98.330,1.670,30.02,0.875,bicubic
dla102x2.in1k,224,94.010,5.990,98.480,1.520,41.28,0.875,bilinear
efficientnet_b2.ra_in1k,256,94.010,5.990,98.460,1.540,9.11,0.875,bicubic
fbnetv3_b.ra2_in1k,256,94.000,6.000,98.630,1.370,8.60,0.950,bilinear
fastvit_t12.apple_in1k,256,93.990,6.010,98.580,1.420,7.55,0.900,bicubic
mobilevitv2_125.cvnets_in1k,256,93.990,6.010,98.560,1.440,7.48,0.888,bicubic
resnet50.am_in1k,224,93.990,6.010,98.520,1.480,25.56,0.875,bicubic
resnetblur50.bt_in1k,224,93.980,6.020,98.540,1.460,25.56,0.875,bicubic
dpn68b.ra_in1k,288,93.980,6.020,98.350,1.650,12.61,1.000,bicubic
tf_efficientnetv2_b1.in1k,240,93.960,6.040,98.630,1.370,8.14,0.882,bicubic
seresnet50.a2_in1k,224,93.960,6.040,98.390,1.610,28.09,0.950,bicubic
hrnet_w48.ms_in1k,224,93.940,6.060,98.600,1.400,77.47,0.875,bilinear
edgenext_small_rw.sw_in1k,256,93.930,6.070,98.550,1.450,7.83,0.900,bicubic
convnext_femto.d1_in1k,288,93.920,6.080,98.530,1.470,5.22,0.950,bicubic
rexnet_130.nav_in1k,224,93.920,6.080,98.400,1.600,7.56,0.875,bicubic
tf_efficientnet_cc_b1_8e.in1k,240,93.920,6.080,98.270,1.730,39.72,0.882,bicubic
fbnetv3_d.ra2_in1k,256,93.910,6.090,98.740,1.260,10.31,0.950,bilinear
convnext_femto_ols.d1_in1k,288,93.900,6.100,98.630,1.370,5.23,0.950,bicubic
darknetaa53.c2ns_in1k,256,93.900,6.100,98.630,1.370,36.02,0.887,bilinear
regnetx_064.pycls_in1k,224,93.900,6.100,98.630,1.370,26.21,0.875,bicubic
vit_small_patch16_224.augreg_in1k,224,93.900,6.100,98.460,1.540,22.05,0.900,bicubic
hgnetv2_b1.ssld_stage2_ft_in1k,224,93.880,6.120,98.710,1.290,6.34,0.965,bicubic
regnety_040.pycls_in1k,224,93.880,6.120,98.650,1.350,20.65,0.875,bicubic
repvgg_b2g4.rvgg_in1k,224,93.870,6.130,98.610,1.390,61.76,0.875,bilinear
lambda_resnet26t.c1_in1k,256,93.870,6.130,98.600,1.400,10.96,0.940,bicubic
efficientnet_b0.ra4_e3600_r224_in1k,256,93.870,6.130,98.390,1.610,5.29,1.000,bicubic
regnetx_080.pycls_in1k,224,93.850,6.150,98.520,1.480,39.57,0.875,bicubic
resnet50.a2_in1k,224,93.850,6.150,98.340,1.660,25.56,0.950,bicubic
efficientnet_em.ra2_in1k,240,93.840,6.160,98.810,1.190,6.90,0.882,bicubic
ecaresnet26t.ra2_in1k,256,93.840,6.160,98.650,1.350,16.01,0.875,bicubic
resnet32ts.ra2_in1k,288,93.830,6.170,98.660,1.340,17.96,1.000,bicubic
resnext50_32x4d.gluon_in1k,224,93.830,6.170,98.410,1.590,25.03,0.875,bicubic
hgnetv2_b0.ssld_stage2_ft_in1k,288,93.820,6.180,98.760,1.240,6.00,1.000,bicubic
pvt_v2_b1.in1k,224,93.820,6.180,98.660,1.340,14.01,0.900,bicubic
tf_efficientnetv2_b2.in1k,208,93.820,6.180,98.360,1.640,10.10,0.890,bicubic
resnext101_32x8d.tv_in1k,224,93.810,6.190,98.580,1.420,88.79,0.875,bilinear
eca_botnext26ts_256.c1_in1k,256,93.810,6.190,98.500,1.500,10.59,0.950,bicubic
resnet50.ram_in1k,224,93.810,6.190,98.400,1.600,25.56,0.875,bicubic
cspresnet50.ra_in1k,256,93.800,6.200,98.620,1.380,21.62,0.887,bilinear
resnet50.tv2_in1k,176,93.790,6.210,98.500,1.500,25.56,0.875,bilinear
resnet101.tv2_in1k,176,93.790,6.210,98.450,1.550,44.55,0.875,bilinear
resnet50d.gluon_in1k,224,93.790,6.210,98.390,1.610,25.58,0.875,bicubic
pit_xs_distilled_224.in1k,224,93.770,6.230,98.620,1.380,11.00,0.900,bicubic
xception65.tf_in1k,299,93.770,6.230,98.420,1.580,39.92,0.903,bicubic
mobileone_s4.apple_in1k,224,93.770,6.230,98.250,1.750,14.95,0.900,bilinear
wide_resnet101_2.tv_in1k,224,93.760,6.240,98.520,1.480,126.89,0.875,bilinear
res2net101_26w_4s.in1k,224,93.750,6.250,98.360,1.640,45.21,0.875,bilinear
vit_relpos_base_patch32_plus_rpn_256.sw_in1k,256,93.750,6.250,98.100,1.900,119.42,0.900,bicubic
legacy_seresnext50_32x4d.in1k,224,93.730,6.270,98.590,1.410,27.56,0.875,bilinear
lambda_resnet26rpt_256.c1_in1k,256,93.730,6.270,98.490,1.510,10.99,0.940,bicubic
resnet101.gluon_in1k,224,93.730,6.270,98.400,1.600,44.55,0.875,bicubic
tf_efficientnet_b1.ap_in1k,240,93.720,6.280,98.360,1.640,7.79,0.882,bicubic
tf_efficientnet_b0.ns_jft_in1k,224,93.690,6.310,98.630,1.370,5.29,0.875,bicubic
regnety_008_tv.tv2_in1k,224,93.690,6.310,98.490,1.510,6.43,0.965,bicubic
resnet101c.gluon_in1k,224,93.680,6.320,98.440,1.560,44.57,0.875,bicubic
resnet50s.gluon_in1k,224,93.670,6.330,98.460,1.540,25.68,0.875,bicubic
resnet34d.ra2_in1k,288,93.650,6.350,98.570,1.430,21.82,0.950,bicubic
resnext50_32x4d.a3_in1k,224,93.650,6.350,98.510,1.490,25.03,0.950,bicubic
hgnetv2_b1.ssld_stage1_in22k_in1k,224,93.640,6.360,98.670,1.330,6.34,0.965,bicubic
vit_base_patch32_384.augreg_in1k,384,93.640,6.360,98.390,1.610,88.30,1.000,bicubic
